video,frame_idx,frame_path,mask_path,has_vein
202207191643_00-Moving,888,output/vein/frames/202207191643_00-Moving_00888.png,output/vein/masks/202207191643_00-Moving_00888.png,True
202207191643_00-Moving,890,output/vein/frames/202207191643_00-Moving_00890.png,output/vein/masks/202207191643_00-Moving_00890.png,True
202207191643_00-Moving,892,output/vein/frames/202207191643_00-Moving_00892.png,output/vein/masks/202207191643_00-Moving_00892.png,True
202207191643_00-Moving,894,output/vein/frames/202207191643_00-Moving_00894.png,output/vein/masks/202207191643_00-Moving_00894.png,True
202207191643_00-Moving,896,output/vein/frames/202207191643_00-Moving_00896.png,output/vein/masks/202207191643_00-Moving_00896.png,True
202207191643_00-Moving,898,output/vein/frames/202207191643_00-Moving_00898.png,output/vein/masks/202207191643_00-Moving_00898.png,True
202207191643_00-Moving,900,output/vein/frames/202207191643_00-Moving_00900.png,output/vein/masks/202207191643_00-Moving_00900.png,True
202207191643_00-Moving,902,output/vein/frames/202207191643_00-Moving_00902.png,output/vein/masks/202207191643_00-Moving_00902.png,True
202207191643_00-Moving,904,output/vein/frames/202207191643_00-Moving_00904.png,output/vein/masks/202207191643_00-Moving_00904.png,True
202207191643_00-Moving,906,output/vein/frames/202207191643_00-Moving_00906.png,output/vein/masks/202207191643_00-Moving_00906.png,True
202207191643_00-Moving,908,output/vein/frames/202207191643_00-Moving_00908.png,output/vein/masks/202207191643_00-Moving_00908.png,True
202207191643_00-Moving,910,output/vein/frames/202207191643_00-Moving_00910.png,output/vein/masks/202207191643_00-Moving_00910.png,True
202207191643_00-Moving,912,output/vein/frames/202207191643_00-Moving_00912.png,output/vein/masks/202207191643_00-Moving_00912.png,True
202207191643_00-Moving,914,output/vein/frames/202207191643_00-Moving_00914.png,output/vein/masks/202207191643_00-Moving_00914.png,True
202207191643_00-Moving,916,output/vein/frames/202207191643_00-Moving_00916.png,output/vein/masks/202207191643_00-Moving_00916.png,True
202207191643_00-Moving,918,output/vein/frames/202207191643_00-Moving_00918.png,output/vein/masks/202207191643_00-Moving_00918.png,True
202207191643_00-Moving,920,output/vein/frames/202207191643_00-Moving_00920.png,output/vein/masks/202207191643_00-Moving_00920.png,True
202207191643_00-Moving,922,output/vein/frames/202207191643_00-Moving_00922.png,output/vein/masks/202207191643_00-Moving_00922.png,True
202207191643_00-Moving,924,output/vein/frames/202207191643_00-Moving_00924.png,output/vein/masks/202207191643_00-Moving_00924.png,True
202207191643_00-Moving,926,output/vein/frames/202207191643_00-Moving_00926.png,output/vein/masks/202207191643_00-Moving_00926.png,True
202207191643_00-Moving,928,output/vein/frames/202207191643_00-Moving_00928.png,output/vein/masks/202207191643_00-Moving_00928.png,True
202207191643_00-Moving,930,output/vein/frames/202207191643_00-Moving_00930.png,output/vein/masks/202207191643_00-Moving_00930.png,True
202207191643_00-Moving,932,output/vein/frames/202207191643_00-Moving_00932.png,output/vein/masks/202207191643_00-Moving_00932.png,True
202207191643_00-Moving,934,output/vein/frames/202207191643_00-Moving_00934.png,output/vein/masks/202207191643_00-Moving_00934.png,True
202207191643_00-Moving,936,output/vein/frames/202207191643_00-Moving_00936.png,output/vein/masks/202207191643_00-Moving_00936.png,True
202207191643_00-Moving,938,output/vein/frames/202207191643_00-Moving_00938.png,output/vein/masks/202207191643_00-Moving_00938.png,True
202207191643_00-Moving,940,output/vein/frames/202207191643_00-Moving_00940.png,output/vein/masks/202207191643_00-Moving_00940.png,True
202207191643_00-Moving,942,output/vein/frames/202207191643_00-Moving_00942.png,output/vein/masks/202207191643_00-Moving_00942.png,True
202207191643_00-Moving,944,output/vein/frames/202207191643_00-Moving_00944.png,output/vein/masks/202207191643_00-Moving_00944.png,True
202207191643_00-Moving,946,output/vein/frames/202207191643_00-Moving_00946.png,output/vein/masks/202207191643_00-Moving_00946.png,True
202207191643_00-Moving,948,output/vein/frames/202207191643_00-Moving_00948.png,output/vein/masks/202207191643_00-Moving_00948.png,True
202207191643_00-Moving,950,output/vein/frames/202207191643_00-Moving_00950.png,output/vein/masks/202207191643_00-Moving_00950.png,True
202207191643_00-Moving,952,output/vein/frames/202207191643_00-Moving_00952.png,output/vein/masks/202207191643_00-Moving_00952.png,True
202207191643_00-Moving,954,output/vein/frames/202207191643_00-Moving_00954.png,output/vein/masks/202207191643_00-Moving_00954.png,True
202207191643_00-Moving,956,output/vein/frames/202207191643_00-Moving_00956.png,output/vein/masks/202207191643_00-Moving_00956.png,True
202207191643_00-Moving,958,output/vein/frames/202207191643_00-Moving_00958.png,output/vein/masks/202207191643_00-Moving_00958.png,True
202207191643_00-Moving,960,output/vein/frames/202207191643_00-Moving_00960.png,output/vein/masks/202207191643_00-Moving_00960.png,True
202207191643_00-Moving,962,output/vein/frames/202207191643_00-Moving_00962.png,output/vein/masks/202207191643_00-Moving_00962.png,True
202207191643_00-Moving,964,output/vein/frames/202207191643_00-Moving_00964.png,output/vein/masks/202207191643_00-Moving_00964.png,True
202207191643_00-Moving,966,output/vein/frames/202207191643_00-Moving_00966.png,output/vein/masks/202207191643_00-Moving_00966.png,True
202207191643_00-Moving,968,output/vein/frames/202207191643_00-Moving_00968.png,output/vein/masks/202207191643_00-Moving_00968.png,True
202207191643_00-Moving,970,output/vein/frames/202207191643_00-Moving_00970.png,output/vein/masks/202207191643_00-Moving_00970.png,True
202207191643_00-Moving,972,output/vein/frames/202207191643_00-Moving_00972.png,output/vein/masks/202207191643_00-Moving_00972.png,True
202207191643_00-Moving,974,output/vein/frames/202207191643_00-Moving_00974.png,output/vein/masks/202207191643_00-Moving_00974.png,True
202207191643_00-Moving,976,output/vein/frames/202207191643_00-Moving_00976.png,output/vein/masks/202207191643_00-Moving_00976.png,True
202207191643_00-Moving,978,output/vein/frames/202207191643_00-Moving_00978.png,output/vein/masks/202207191643_00-Moving_00978.png,True
202207191643_00-Moving,980,output/vein/frames/202207191643_00-Moving_00980.png,output/vein/masks/202207191643_00-Moving_00980.png,True
202207191643_00-Moving,982,output/vein/frames/202207191643_00-Moving_00982.png,output/vein/masks/202207191643_00-Moving_00982.png,True
202207191643_00-Moving,984,output/vein/frames/202207191643_00-Moving_00984.png,output/vein/masks/202207191643_00-Moving_00984.png,True
202207191643_00-Moving,986,output/vein/frames/202207191643_00-Moving_00986.png,output/vein/masks/202207191643_00-Moving_00986.png,True
202207191643_00-Moving,988,output/vein/frames/202207191643_00-Moving_00988.png,output/vein/masks/202207191643_00-Moving_00988.png,True
202207191643_00-Moving,990,output/vein/frames/202207191643_00-Moving_00990.png,output/vein/masks/202207191643_00-Moving_00990.png,True
202207191643_00-Moving,992,output/vein/frames/202207191643_00-Moving_00992.png,output/vein/masks/202207191643_00-Moving_00992.png,True
202207191643_00-Moving,994,output/vein/frames/202207191643_00-Moving_00994.png,output/vein/masks/202207191643_00-Moving_00994.png,True
202207191643_00-Moving,996,output/vein/frames/202207191643_00-Moving_00996.png,output/vein/masks/202207191643_00-Moving_00996.png,True
202207191643_00-Moving,998,output/vein/frames/202207191643_00-Moving_00998.png,output/vein/masks/202207191643_00-Moving_00998.png,True
202207191643_00-Moving,1000,output/vein/frames/202207191643_00-Moving_01000.png,output/vein/masks/202207191643_00-Moving_01000.png,True
202207191643_00-Moving,1002,output/vein/frames/202207191643_00-Moving_01002.png,output/vein/masks/202207191643_00-Moving_01002.png,True
202207191643_00-Moving,1004,output/vein/frames/202207191643_00-Moving_01004.png,output/vein/masks/202207191643_00-Moving_01004.png,True
202207191643_00-Moving,1006,output/vein/frames/202207191643_00-Moving_01006.png,output/vein/masks/202207191643_00-Moving_01006.png,True
202207191643_00-Moving,1008,output/vein/frames/202207191643_00-Moving_01008.png,output/vein/masks/202207191643_00-Moving_01008.png,True
202207191643_00-Moving,1010,output/vein/frames/202207191643_00-Moving_01010.png,output/vein/masks/202207191643_00-Moving_01010.png,True
202207191643_00-Moving,1012,output/vein/frames/202207191643_00-Moving_01012.png,output/vein/masks/202207191643_00-Moving_01012.png,True
202207191643_00-Moving,1014,output/vein/frames/202207191643_00-Moving_01014.png,output/vein/masks/202207191643_00-Moving_01014.png,True
202207191643_00-Moving,1016,output/vein/frames/202207191643_00-Moving_01016.png,output/vein/masks/202207191643_00-Moving_01016.png,True
202207191643_00-Moving,1018,output/vein/frames/202207191643_00-Moving_01018.png,output/vein/masks/202207191643_00-Moving_01018.png,True
202207191643_00-Moving,1020,output/vein/frames/202207191643_00-Moving_01020.png,output/vein/masks/202207191643_00-Moving_01020.png,True
202207191643_00-Moving,1022,output/vein/frames/202207191643_00-Moving_01022.png,output/vein/masks/202207191643_00-Moving_01022.png,True
202207191643_00-Moving,1024,output/vein/frames/202207191643_00-Moving_01024.png,output/vein/masks/202207191643_00-Moving_01024.png,True
202207191643_00-Moving,1026,output/vein/frames/202207191643_00-Moving_01026.png,output/vein/masks/202207191643_00-Moving_01026.png,True
202207191643_00-Moving,1028,output/vein/frames/202207191643_00-Moving_01028.png,output/vein/masks/202207191643_00-Moving_01028.png,True
202207191643_00-Moving,1030,output/vein/frames/202207191643_00-Moving_01030.png,output/vein/masks/202207191643_00-Moving_01030.png,True
202207191643_00-Moving,1032,output/vein/frames/202207191643_00-Moving_01032.png,output/vein/masks/202207191643_00-Moving_01032.png,True
202207191643_00-Moving,1034,output/vein/frames/202207191643_00-Moving_01034.png,output/vein/masks/202207191643_00-Moving_01034.png,True
202207191643_00-Moving,1036,output/vein/frames/202207191643_00-Moving_01036.png,output/vein/masks/202207191643_00-Moving_01036.png,True
202207191643_00-Moving,1038,output/vein/frames/202207191643_00-Moving_01038.png,output/vein/masks/202207191643_00-Moving_01038.png,True
202207191643_00-Moving,1040,output/vein/frames/202207191643_00-Moving_01040.png,output/vein/masks/202207191643_00-Moving_01040.png,True
202207191643_00-Moving,1042,output/vein/frames/202207191643_00-Moving_01042.png,output/vein/masks/202207191643_00-Moving_01042.png,True
202207191643_00-Moving,1044,output/vein/frames/202207191643_00-Moving_01044.png,output/vein/masks/202207191643_00-Moving_01044.png,True
202207191643_00-Moving,1046,output/vein/frames/202207191643_00-Moving_01046.png,output/vein/masks/202207191643_00-Moving_01046.png,True
202207191643_00-Moving,1048,output/vein/frames/202207191643_00-Moving_01048.png,output/vein/masks/202207191643_00-Moving_01048.png,True
202207191643_00-Moving,1050,output/vein/frames/202207191643_00-Moving_01050.png,output/vein/masks/202207191643_00-Moving_01050.png,True
202207191643_00-Moving,1052,output/vein/frames/202207191643_00-Moving_01052.png,output/vein/masks/202207191643_00-Moving_01052.png,True
202207191643_00-Moving,1054,output/vein/frames/202207191643_00-Moving_01054.png,output/vein/masks/202207191643_00-Moving_01054.png,True
202207191643_00-Moving,1056,output/vein/frames/202207191643_00-Moving_01056.png,output/vein/masks/202207191643_00-Moving_01056.png,True
202207191643_00-Moving,1058,output/vein/frames/202207191643_00-Moving_01058.png,output/vein/masks/202207191643_00-Moving_01058.png,True
202207191643_00-Moving,1060,output/vein/frames/202207191643_00-Moving_01060.png,output/vein/masks/202207191643_00-Moving_01060.png,True
202207191643_00-Moving,1062,output/vein/frames/202207191643_00-Moving_01062.png,output/vein/masks/202207191643_00-Moving_01062.png,True
202207191643_00-Moving,1064,output/vein/frames/202207191643_00-Moving_01064.png,output/vein/masks/202207191643_00-Moving_01064.png,True
202207191643_00-Moving,1066,output/vein/frames/202207191643_00-Moving_01066.png,output/vein/masks/202207191643_00-Moving_01066.png,True
202207191643_00-Moving,1068,output/vein/frames/202207191643_00-Moving_01068.png,output/vein/masks/202207191643_00-Moving_01068.png,True
202207191643_00-Moving,1070,output/vein/frames/202207191643_00-Moving_01070.png,output/vein/masks/202207191643_00-Moving_01070.png,True
202207191643_00-Moving,1072,output/vein/frames/202207191643_00-Moving_01072.png,output/vein/masks/202207191643_00-Moving_01072.png,True
202207191643_00-Moving,1074,output/vein/frames/202207191643_00-Moving_01074.png,output/vein/masks/202207191643_00-Moving_01074.png,True
202207191643_00-Moving,1076,output/vein/frames/202207191643_00-Moving_01076.png,output/vein/masks/202207191643_00-Moving_01076.png,True
202207191643_00-Moving,1078,output/vein/frames/202207191643_00-Moving_01078.png,output/vein/masks/202207191643_00-Moving_01078.png,True
202207191643_00-Moving,1080,output/vein/frames/202207191643_00-Moving_01080.png,output/vein/masks/202207191643_00-Moving_01080.png,True
202207191643_00-Moving,1082,output/vein/frames/202207191643_00-Moving_01082.png,output/vein/masks/202207191643_00-Moving_01082.png,True
202207191643_00-Moving,1084,output/vein/frames/202207191643_00-Moving_01084.png,output/vein/masks/202207191643_00-Moving_01084.png,True
202207191643_00-Moving,1086,output/vein/frames/202207191643_00-Moving_01086.png,output/vein/masks/202207191643_00-Moving_01086.png,True
202207191643_00-Moving,1088,output/vein/frames/202207191643_00-Moving_01088.png,output/vein/masks/202207191643_00-Moving_01088.png,True
202207191643_00-Moving,1090,output/vein/frames/202207191643_00-Moving_01090.png,output/vein/masks/202207191643_00-Moving_01090.png,True
202207191643_00-Moving,1092,output/vein/frames/202207191643_00-Moving_01092.png,output/vein/masks/202207191643_00-Moving_01092.png,True
202207191643_00-Moving,1094,output/vein/frames/202207191643_00-Moving_01094.png,output/vein/masks/202207191643_00-Moving_01094.png,True
202207191643_00-Moving,1096,output/vein/frames/202207191643_00-Moving_01096.png,output/vein/masks/202207191643_00-Moving_01096.png,True
202207191643_00-Moving,1098,output/vein/frames/202207191643_00-Moving_01098.png,output/vein/masks/202207191643_00-Moving_01098.png,True
202207191643_00-Moving,1100,output/vein/frames/202207191643_00-Moving_01100.png,output/vein/masks/202207191643_00-Moving_01100.png,True
202207191643_00-Moving,1102,output/vein/frames/202207191643_00-Moving_01102.png,output/vein/masks/202207191643_00-Moving_01102.png,True
202207191643_00-Moving,1104,output/vein/frames/202207191643_00-Moving_01104.png,output/vein/masks/202207191643_00-Moving_01104.png,True
202207191643_00-Moving,1106,output/vein/frames/202207191643_00-Moving_01106.png,output/vein/masks/202207191643_00-Moving_01106.png,True
202207191643_00-Moving,1108,output/vein/frames/202207191643_00-Moving_01108.png,output/vein/masks/202207191643_00-Moving_01108.png,True
202207191643_00-Moving,1110,output/vein/frames/202207191643_00-Moving_01110.png,output/vein/masks/202207191643_00-Moving_01110.png,True
202207191643_00-Moving,1112,output/vein/frames/202207191643_00-Moving_01112.png,output/vein/masks/202207191643_00-Moving_01112.png,True
202207191643_00-Moving,1114,output/vein/frames/202207191643_00-Moving_01114.png,output/vein/masks/202207191643_00-Moving_01114.png,True
202207191643_00-Moving,1116,output/vein/frames/202207191643_00-Moving_01116.png,output/vein/masks/202207191643_00-Moving_01116.png,True
202207191643_00-Moving,1118,output/vein/frames/202207191643_00-Moving_01118.png,output/vein/masks/202207191643_00-Moving_01118.png,True
202207191643_00-Moving,1120,output/vein/frames/202207191643_00-Moving_01120.png,output/vein/masks/202207191643_00-Moving_01120.png,True
202207191643_00-Moving,1122,output/vein/frames/202207191643_00-Moving_01122.png,output/vein/masks/202207191643_00-Moving_01122.png,True
202207191643_00-Moving,1124,output/vein/frames/202207191643_00-Moving_01124.png,output/vein/masks/202207191643_00-Moving_01124.png,True
202207191643_00-Moving,1126,output/vein/frames/202207191643_00-Moving_01126.png,output/vein/masks/202207191643_00-Moving_01126.png,True
202207191643_00-Moving,1128,output/vein/frames/202207191643_00-Moving_01128.png,output/vein/masks/202207191643_00-Moving_01128.png,True
202207191643_00-Moving,1130,output/vein/frames/202207191643_00-Moving_01130.png,output/vein/masks/202207191643_00-Moving_01130.png,True
202207191643_00-Moving,1132,output/vein/frames/202207191643_00-Moving_01132.png,output/vein/masks/202207191643_00-Moving_01132.png,True
202207191643_00-Moving,1134,output/vein/frames/202207191643_00-Moving_01134.png,output/vein/masks/202207191643_00-Moving_01134.png,True
202207191643_00-Moving,1136,output/vein/frames/202207191643_00-Moving_01136.png,output/vein/masks/202207191643_00-Moving_01136.png,True
202207191643_00-Moving,1138,output/vein/frames/202207191643_00-Moving_01138.png,output/vein/masks/202207191643_00-Moving_01138.png,True
202207191643_00-Moving,1140,output/vein/frames/202207191643_00-Moving_01140.png,output/vein/masks/202207191643_00-Moving_01140.png,True
202207191643_00-Moving,1142,output/vein/frames/202207191643_00-Moving_01142.png,output/vein/masks/202207191643_00-Moving_01142.png,True
202207191643_00-Moving,1144,output/vein/frames/202207191643_00-Moving_01144.png,output/vein/masks/202207191643_00-Moving_01144.png,True
202207191643_00-Moving,1146,output/vein/frames/202207191643_00-Moving_01146.png,output/vein/masks/202207191643_00-Moving_01146.png,True
202207191643_00-Moving,1148,output/vein/frames/202207191643_00-Moving_01148.png,output/vein/masks/202207191643_00-Moving_01148.png,True
202207191643_00-Moving,1150,output/vein/frames/202207191643_00-Moving_01150.png,output/vein/masks/202207191643_00-Moving_01150.png,True
202207191643_00-Moving,1152,output/vein/frames/202207191643_00-Moving_01152.png,output/vein/masks/202207191643_00-Moving_01152.png,True
202207191643_00-Moving,1154,output/vein/frames/202207191643_00-Moving_01154.png,output/vein/masks/202207191643_00-Moving_01154.png,True
202207191643_00-Moving,1156,output/vein/frames/202207191643_00-Moving_01156.png,output/vein/masks/202207191643_00-Moving_01156.png,True
202207191643_00-Moving,1158,output/vein/frames/202207191643_00-Moving_01158.png,output/vein/masks/202207191643_00-Moving_01158.png,True
202207191643_00-Moving,1160,output/vein/frames/202207191643_00-Moving_01160.png,output/vein/masks/202207191643_00-Moving_01160.png,True
202207191643_00-Moving,1162,output/vein/frames/202207191643_00-Moving_01162.png,output/vein/masks/202207191643_00-Moving_01162.png,True
202207191643_00-Moving,1164,output/vein/frames/202207191643_00-Moving_01164.png,output/vein/masks/202207191643_00-Moving_01164.png,True
202207191643_00-Moving,1166,output/vein/frames/202207191643_00-Moving_01166.png,output/vein/masks/202207191643_00-Moving_01166.png,True
202207191643_00-Moving,1168,output/vein/frames/202207191643_00-Moving_01168.png,output/vein/masks/202207191643_00-Moving_01168.png,True
202207191643_00-Moving,1170,output/vein/frames/202207191643_00-Moving_01170.png,output/vein/masks/202207191643_00-Moving_01170.png,True
202207191643_00-Moving,1172,output/vein/frames/202207191643_00-Moving_01172.png,output/vein/masks/202207191643_00-Moving_01172.png,True
202207191643_00-Moving,1174,output/vein/frames/202207191643_00-Moving_01174.png,output/vein/masks/202207191643_00-Moving_01174.png,True
202207191643_00-Moving,1176,output/vein/frames/202207191643_00-Moving_01176.png,output/vein/masks/202207191643_00-Moving_01176.png,True
202207191643_00-Moving,1178,output/vein/frames/202207191643_00-Moving_01178.png,output/vein/masks/202207191643_00-Moving_01178.png,True
202207191643_00-Moving,1180,output/vein/frames/202207191643_00-Moving_01180.png,output/vein/masks/202207191643_00-Moving_01180.png,True
202207191643_00-Moving,1182,output/vein/frames/202207191643_00-Moving_01182.png,output/vein/masks/202207191643_00-Moving_01182.png,True
202207191643_00-Moving,1184,output/vein/frames/202207191643_00-Moving_01184.png,output/vein/masks/202207191643_00-Moving_01184.png,True
202207191643_00-Moving,1186,output/vein/frames/202207191643_00-Moving_01186.png,output/vein/masks/202207191643_00-Moving_01186.png,True
202207191643_00-Moving,1188,output/vein/frames/202207191643_00-Moving_01188.png,output/vein/masks/202207191643_00-Moving_01188.png,True
202207191643_00-Moving,1190,output/vein/frames/202207191643_00-Moving_01190.png,output/vein/masks/202207191643_00-Moving_01190.png,True
202207191643_00-Moving,1192,output/vein/frames/202207191643_00-Moving_01192.png,output/vein/masks/202207191643_00-Moving_01192.png,True
202207191643_00-Moving,1194,output/vein/frames/202207191643_00-Moving_01194.png,output/vein/masks/202207191643_00-Moving_01194.png,True
202207191643_00-Moving,1196,output/vein/frames/202207191643_00-Moving_01196.png,output/vein/masks/202207191643_00-Moving_01196.png,True
202207191643_00-Moving,1198,output/vein/frames/202207191643_00-Moving_01198.png,output/vein/masks/202207191643_00-Moving_01198.png,True
202207191643_00-Moving,1200,output/vein/frames/202207191643_00-Moving_01200.png,output/vein/masks/202207191643_00-Moving_01200.png,True
202207191643_00-Moving,1202,output/vein/frames/202207191643_00-Moving_01202.png,output/vein/masks/202207191643_00-Moving_01202.png,True
202207191643_00-Moving,1204,output/vein/frames/202207191643_00-Moving_01204.png,output/vein/masks/202207191643_00-Moving_01204.png,True
202207191643_00-Moving,1206,output/vein/frames/202207191643_00-Moving_01206.png,output/vein/masks/202207191643_00-Moving_01206.png,True
202207191643_00-Moving,1208,output/vein/frames/202207191643_00-Moving_01208.png,output/vein/masks/202207191643_00-Moving_01208.png,True
202207191643_00-Moving,1210,output/vein/frames/202207191643_00-Moving_01210.png,output/vein/masks/202207191643_00-Moving_01210.png,True
202207191643_00-Moving,1212,output/vein/frames/202207191643_00-Moving_01212.png,output/vein/masks/202207191643_00-Moving_01212.png,True
202207191643_00-Moving,1214,output/vein/frames/202207191643_00-Moving_01214.png,output/vein/masks/202207191643_00-Moving_01214.png,True
202207191643_00-Moving,1216,output/vein/frames/202207191643_00-Moving_01216.png,output/vein/masks/202207191643_00-Moving_01216.png,True
202207191643_00-Moving,1218,output/vein/frames/202207191643_00-Moving_01218.png,output/vein/masks/202207191643_00-Moving_01218.png,True
202207191643_00-Moving,1220,output/vein/frames/202207191643_00-Moving_01220.png,output/vein/masks/202207191643_00-Moving_01220.png,True
202207191643_00-Moving,1222,output/vein/frames/202207191643_00-Moving_01222.png,output/vein/masks/202207191643_00-Moving_01222.png,True
202207191643_00-Moving,1224,output/vein/frames/202207191643_00-Moving_01224.png,output/vein/masks/202207191643_00-Moving_01224.png,True
202207191643_00-Moving,1226,output/vein/frames/202207191643_00-Moving_01226.png,output/vein/masks/202207191643_00-Moving_01226.png,True
202207191643_00-Moving,1228,output/vein/frames/202207191643_00-Moving_01228.png,output/vein/masks/202207191643_00-Moving_01228.png,True
202207191643_00-Moving,1230,output/vein/frames/202207191643_00-Moving_01230.png,output/vein/masks/202207191643_00-Moving_01230.png,True
202207191643_00-Moving,1232,output/vein/frames/202207191643_00-Moving_01232.png,output/vein/masks/202207191643_00-Moving_01232.png,True
202207191643_00-Moving,1234,output/vein/frames/202207191643_00-Moving_01234.png,output/vein/masks/202207191643_00-Moving_01234.png,True
202207191643_00-Moving,1236,output/vein/frames/202207191643_00-Moving_01236.png,output/vein/masks/202207191643_00-Moving_01236.png,True
202207191643_00-Moving,1238,output/vein/frames/202207191643_00-Moving_01238.png,output/vein/masks/202207191643_00-Moving_01238.png,True
202207191643_00-Moving,1240,output/vein/frames/202207191643_00-Moving_01240.png,output/vein/masks/202207191643_00-Moving_01240.png,True
202207191643_00-Moving,1242,output/vein/frames/202207191643_00-Moving_01242.png,output/vein/masks/202207191643_00-Moving_01242.png,True
202207191643_00-Moving,1244,output/vein/frames/202207191643_00-Moving_01244.png,output/vein/masks/202207191643_00-Moving_01244.png,True
202207191643_00-Moving,1246,output/vein/frames/202207191643_00-Moving_01246.png,output/vein/masks/202207191643_00-Moving_01246.png,True
202207191643_00-Moving,1248,output/vein/frames/202207191643_00-Moving_01248.png,output/vein/masks/202207191643_00-Moving_01248.png,True
202207191643_00-Moving,1250,output/vein/frames/202207191643_00-Moving_01250.png,output/vein/masks/202207191643_00-Moving_01250.png,True
202207191643_00-Moving,1252,output/vein/frames/202207191643_00-Moving_01252.png,output/vein/masks/202207191643_00-Moving_01252.png,True
202207191643_00-Moving,1254,output/vein/frames/202207191643_00-Moving_01254.png,output/vein/masks/202207191643_00-Moving_01254.png,True
202207191643_00-Moving,1256,output/vein/frames/202207191643_00-Moving_01256.png,output/vein/masks/202207191643_00-Moving_01256.png,True
202207191643_00-Moving,1258,output/vein/frames/202207191643_00-Moving_01258.png,output/vein/masks/202207191643_00-Moving_01258.png,True
202207191643_00-Moving,1260,output/vein/frames/202207191643_00-Moving_01260.png,output/vein/masks/202207191643_00-Moving_01260.png,True
202207191643_00-Moving,1262,output/vein/frames/202207191643_00-Moving_01262.png,output/vein/masks/202207191643_00-Moving_01262.png,True
202207191643_00-Moving,1264,output/vein/frames/202207191643_00-Moving_01264.png,output/vein/masks/202207191643_00-Moving_01264.png,True
202207191643_00-Moving,1266,output/vein/frames/202207191643_00-Moving_01266.png,output/vein/masks/202207191643_00-Moving_01266.png,True
202207191643_00-Moving,1268,output/vein/frames/202207191643_00-Moving_01268.png,output/vein/masks/202207191643_00-Moving_01268.png,True
202207191643_00-Moving,1270,output/vein/frames/202207191643_00-Moving_01270.png,output/vein/masks/202207191643_00-Moving_01270.png,True
202207191643_00-Moving,1272,output/vein/frames/202207191643_00-Moving_01272.png,output/vein/masks/202207191643_00-Moving_01272.png,True
202207191643_00-Moving,1274,output/vein/frames/202207191643_00-Moving_01274.png,output/vein/masks/202207191643_00-Moving_01274.png,True
202207191643_00-Moving,1276,output/vein/frames/202207191643_00-Moving_01276.png,output/vein/masks/202207191643_00-Moving_01276.png,True
202207191643_00-Moving,1278,output/vein/frames/202207191643_00-Moving_01278.png,output/vein/masks/202207191643_00-Moving_01278.png,True
202207191643_00-Moving,1280,output/vein/frames/202207191643_00-Moving_01280.png,output/vein/masks/202207191643_00-Moving_01280.png,True
202207191643_00-Moving,1282,output/vein/frames/202207191643_00-Moving_01282.png,output/vein/masks/202207191643_00-Moving_01282.png,True
202207191643_00-Moving,1284,output/vein/frames/202207191643_00-Moving_01284.png,output/vein/masks/202207191643_00-Moving_01284.png,True
202207191643_00-Moving,1286,output/vein/frames/202207191643_00-Moving_01286.png,output/vein/masks/202207191643_00-Moving_01286.png,True
202207191643_00-Moving,1288,output/vein/frames/202207191643_00-Moving_01288.png,output/vein/masks/202207191643_00-Moving_01288.png,True
202207191643_00-Moving,1290,output/vein/frames/202207191643_00-Moving_01290.png,output/vein/masks/202207191643_00-Moving_01290.png,True
202207191643_00-Moving,1292,output/vein/frames/202207191643_00-Moving_01292.png,output/vein/masks/202207191643_00-Moving_01292.png,True
202207191643_00-Moving,1294,output/vein/frames/202207191643_00-Moving_01294.png,output/vein/masks/202207191643_00-Moving_01294.png,True
202207191643_00-Moving,1296,output/vein/frames/202207191643_00-Moving_01296.png,output/vein/masks/202207191643_00-Moving_01296.png,True
202207191643_00-Moving,1298,output/vein/frames/202207191643_00-Moving_01298.png,output/vein/masks/202207191643_00-Moving_01298.png,True
202207191643_00-Moving,1300,output/vein/frames/202207191643_00-Moving_01300.png,output/vein/masks/202207191643_00-Moving_01300.png,True
202207191643_00-Moving,1302,output/vein/frames/202207191643_00-Moving_01302.png,output/vein/masks/202207191643_00-Moving_01302.png,True
202207191643_00-Moving,1304,output/vein/frames/202207191643_00-Moving_01304.png,output/vein/masks/202207191643_00-Moving_01304.png,True
202207191643_00-Moving,1306,output/vein/frames/202207191643_00-Moving_01306.png,output/vein/masks/202207191643_00-Moving_01306.png,True
202207191643_00-Moving,1308,output/vein/frames/202207191643_00-Moving_01308.png,output/vein/masks/202207191643_00-Moving_01308.png,True
202207191643_00-Moving,1310,output/vein/frames/202207191643_00-Moving_01310.png,output/vein/masks/202207191643_00-Moving_01310.png,True
202207191643_00-Moving,1312,output/vein/frames/202207191643_00-Moving_01312.png,output/vein/masks/202207191643_00-Moving_01312.png,True
202207191643_00-Moving,1314,output/vein/frames/202207191643_00-Moving_01314.png,output/vein/masks/202207191643_00-Moving_01314.png,True
202207191643_00-Moving,1316,output/vein/frames/202207191643_00-Moving_01316.png,output/vein/masks/202207191643_00-Moving_01316.png,True
202207191643_00-Moving,1318,output/vein/frames/202207191643_00-Moving_01318.png,output/vein/masks/202207191643_00-Moving_01318.png,True
202207191643_00-Moving,1320,output/vein/frames/202207191643_00-Moving_01320.png,output/vein/masks/202207191643_00-Moving_01320.png,True
202207191643_00-Moving,1322,output/vein/frames/202207191643_00-Moving_01322.png,output/vein/masks/202207191643_00-Moving_01322.png,True
202207191643_00-Moving,1324,output/vein/frames/202207191643_00-Moving_01324.png,output/vein/masks/202207191643_00-Moving_01324.png,True
